"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/-tolle-anbindung-3-zimmer-top-saniert-529450375/","1120","# TOLLE ANBINDUNG # 3-ZIMMER # TOP SANIERT","Karl-Löwe-Gasse, 1120 Wien, 12. Bezirk, Meidling","84","3","NULL","NULL","25.12.2021, 03:46 Uhr","€ 380.000","€ 62,63","NULL","DECUS Immobilien GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/modernes-wohnen-in-historischem-umfeld-504662205/","1140","Modernes Wohnen in historischem Umfeld","1140 Wien, 14. Bezirk, Penzing","51","2","NULL","NULL","24.12.2021, 18:40 Uhr","€ 310.000","NULL","3% des Kaufpreises zzgl. 20% USt.","Sangreal Properties Immobilientreuhand GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/modernes-wohnen-in-historischem-umfeld-504624861/","1140","Modernes Wohnen in historischem Umfeld","1140 Wien, 14. Bezirk, Penzing","51","2","NULL","NULL","24.12.2021, 15:10 Uhr","€ 300.000","NULL","NULL","Sangreal Properties Immobilientreuhand GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/modernes-wohnen-in-historischem-umfeld-504624862/","1140","Modernes Wohnen in historischem Umfeld","1140 Wien, 14. Bezirk, Penzing","58","2","NULL","NULL","24.12.2021, 15:10 Uhr","€ 330.000","NULL","3% des Kaufpreises zzgl. 20% USt.","Sangreal Properties Immobilientreuhand GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/-wow-wohnung-lager-buero-terrasse-521570285/","1170","++++ WOW - WOHNUNG + LAGER + BÜRO + TERRASSE++++","1170 Wien, 17. Bezirk, Hernals","90","5","Terrasse, Garten","Altbau","24.12.2021, 14:55 Uhr","€ 337.000","€ 256,63","3% zzgl. gesetzliche MwSt","KHG immo1 GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/modernes-wohnen-in-historischem-umfeld-504613604/","1140","Modernes Wohnen in historischem Umfeld","1140 Wien, 14. Bezirk, Penzing","69","2","NULL","NULL","24.12.2021, 14:10 Uhr","€ 390.000","NULL","3% des Kaufpreises zzgl. 20% USt.","Sangreal Properties Immobilientreuhand GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/weitblick-helle-gut-geschnittene-2-zimmer-wohnung-mit-grosszuegiger-loggia-provisionsfrei-310433008/","1120","Weitblick! Helle & gut geschnittene 2- Zimmer Wohnung mit großzügiger Loggia_PROVISIONSFREI!","Gertrude Wondrak Platz 2, 1120 Wien, 12. Bezirk, Meidling","58","2","Loggia, Wintergarten","NULL","24.12.2021, 13:50 Uhr","€ 349.000","NULL","NULL","Sedlak Immobilien GmbH."
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/wow-im-9-bezirk-fuer-hohe-ansprueche-gute-verkehrsanbindung-u6-waehringer-strasse-459270336/","1090","WOW im 9. Bezirk für hohe Ansprüche! gute Verkehrsanbindung!! U6 Währinger Straße!","1090 Wien, 09. Bezirk, Alsergrund","57","2","NULL","Altbau","24.12.2021, 13:50 Uhr","€ 327.600","NULL","Provision bezahlt der Abgeber.","teamneunzehn.at Immobilienmanagement GmbH & Co KG"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1150-rudolfsheim-fuenfhaus/erstbezug-generalsanierte-altbauwohnung-in-schoenem-gruenderzeithaus-1150-wien-520977285/","1150","ERSTBEZUG+ GENERALSANIERTE ALTBAUWOHNUNG IN SCHÖNEM GRÜNDERZEITHAUS+1150 WIEN++","1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus","71","3","Terrasse","NULL","24.12.2021, 13:25 Uhr","€ 360.000","€ 42,21","3.00% + 20% USt","Dr. Vospernik Immobilien GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/alice-im-cumberland-neubau-eigentums-oder-anlagewohnungen-zu-kaufen-in-1140-wien-provisionsfrei-523709921/","1140","Alice im Cumberland - Neubau-Eigentums- oder Anlagewohnungen zu kaufen in 1140 Wien - provisionsfrei","1140 Wien, 14. Bezirk, Penzing","49","2","Terrasse, Loggia, Garten","Neubau","24.12.2021, 13:15 Uhr","€ 314.200,01","NULL","provisionsfrei","ÖRAG Immobilien Vermittlung GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/alice-im-cumberland-neubau-eigentums-oder-anlagewohnungen-zu-kaufen-in-1140-wien-provisionsfrei-523709926/","1140","Alice im Cumberland - Neubau-Eigentums- oder Anlagewohnungen zu kaufen in 1140 Wien - provisionsfrei","1140 Wien, 14. Bezirk, Penzing","48","2","Balkon, Loggia","Neubau","24.12.2021, 13:15 Uhr","€ 369.000,01","€ 96,57","provisionsfrei","ÖRAG Immobilien Vermittlung GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/marina-tower-520972900/","1020","MARINA TOWER","Wehlistraße 291, 1020 Wien, 02. Bezirk, Leopoldstadt","44","2","Balkon, Loggia","Neubau","24.12.2021, 13:10 Uhr","€ 396.400","NULL","NULL","IES Immobilien-Projektentwicklung GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/lemonie-perfekter-2-zimmer-erstbezug-in-ottakring-521541665/","1160","Lemonie: Perfekter 2-Zimmer Erstbezug in Ottakring","Albrechtskreithgasse 32, 1160 Wien, 16. Bezirk, Ottakring","58","2","Terrasse, Balkon","Neubau","24.12.2021, 13:00 Uhr","€ 338.912,23","NULL","3% des Kaufpreises zzgl. 20% USt.","3SI Makler GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/grosszuegig-geschnittene-lichtdurchflutete-2-zimmer-altbauwohnung-nahe-brunnenmarkt-520963748/","1160","Großzügig geschnittene, lichtdurchflutete 2 Zimmer Altbauwohnung nahe Brunnenmarkt!","1160 Wien, 16. Bezirk, Ottakring","71","2","NULL","Altbau","24.12.2021, 12:30 Uhr","€ 338.000","€ 81,32","12.168,00 EUR inkl. 20% USt.","IMMOROHR Immobilien GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/anlage-attraktiv-und-elegant-klassik-trifft-moderne-exklusives-wohnen-mit-altbau-charme-366945595/","1090","ANLAGE! ATTRAKTIV UND ELEGANT! KLASSIK TRIFFT MODERNE! EXKLUSIVES WOHNEN MIT ALTBAU-CHARME!","1090 Wien, 09. Bezirk, Alsergrund","57","2","Loggia","Altbau","24.12.2021, 12:15 Uhr","€ 327.600","NULL","Provision bezahlt der Abgeber.","teamneunzehn.at Immobilienmanagement GmbH & Co KG"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/lemonie-geraeumige-2-zimmer-neubauwohnung-mit-balkon-500610662/","1160","Lemonie: Geräumige 2 Zimmer Neubauwohnung mit Balkon","Albrechtskreithgasse 32, 1160 Wien, 16. Bezirk, Ottakring","58","2","Terrasse, Balkon","Neubau","24.12.2021, 12:10 Uhr","€ 344.514,08","NULL","3% des Kaufpreises zzgl. 20% USt.","3SI Makler GmbH"
"https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/alice-im-cumberland-neubau-eigentums-oder-anlagewohnungen-zu-kaufen-in-1140-wien-provisionsfrei-523690430/","1140","Alice im Cumberland - Neubau-Eigentums- oder Anlagewohnungen zu kaufen in 1140 Wien - provisionsfrei","1140 Wien, 14. Bezirk, Penzing","49","2","Balkon, Loggia","Neubau","24.12.2021, 11:55 Uhr","€ 311.120","€ 98,01","provisionsfrei","ÖRAG Immobilien Vermittlung GmbH"
